"V1","V2"
1.57704222,0.77349041
-0.52586452,-0.29088861
1.85751999,0.42785496
-8.77111729,-4.83848869
1.81272067,0.71188671
1.83600584,-0.92093571
-6.7409649,-2.88679079
-3.31533706,3.6444982
0.97184806,0.08965373
-4.75482726,-1.85081131
-1.17900206,0.00064841927
-3.48078599,-3.30554309
-9.19399948,-6.62115764
-8.19110077,-5.85989015
2.02080667,0.51069776
-5.53617064,2.60714542
2.06625111,0.83903646
-2.12975688,1.00793169
-3.05484697,-2.35583067
-9.65362225,-6.12507246
-9.19419437,-5.89227197
2.68394576,1.20592035
1.83070547,0.43323453
-9.99568369,-5.95573323
-3.87755444,3.6547092
1.79185156,0.50833214
-9.79755456,-6.60784509
-10.2626839,-7.19928546
-8.53447434,-4.76741428
-9.19988481,-6.28821411
-8.7493295,-6.66339346
-9.6576868,-7.54334834
-7.93906992,-6.26664949
-3.96008166,-0.40940237
1.41273889,-0.21656738
-6.38055369,-1.14457707
-8.03026507,-5.49395974
-3.04952207,-0.66680051
-8.05808206,-6.96587999
2.1289421,1.10165211
-7.81595651,-5.80225832
1.6282173,0.28651109
-8.9992524,-7.20067025
-6.88594699,-5.72429773
-1.58577861,1.24979078
-3.08731879,-3.02798736
-9.39436219,-5.77436518
1.62418007,0.84988981
-9.8769782,-6.82851017
2.11755899,0.37915842
2.57096095,0.82394909
-6.568973,-1.71861398
-3.83305967,-0.45904882
-10.21171254,-5.1951081
-7.38208965,-5.63410665
-8.16781055,-1.59833662
-10.49628063,-6.49184707
-9.05804784,-5.90633401
-7.58567966,-5.34131163
-3.24790938,4.77614745
-4.55050169,0.67811481
1.11797838,0.33049638
-6.00769372,-1.93480428
-2.60686938,0.36097236
-8.02688435,-6.42385668
-7.69319877,-5.16204407
-4.37422662,-6.58694606
-8.13238885,-5.59318863
2.74307117,0.97211582
-4.79479281,2.89085931
-4.02078944,-0.93039801
-9.73941572,-5.28814011
-7.85059801,-4.76016422
-6.78699546,0.09101143
1.94916171,0.77225014
-7.9877761,-3.86992737
1.30040873,1.04911653
-4.30236558,0.64442355
1.66833205,0.51887676
-7.35745142,2.33263651
-5.78832305,0.47598774
-8.77706656,-4.57375379
-7.52152122,-6.04594047
2.47980668,0.98426254
-10.30126089,-6.06118221
1.92606839,-0.15801661
-0.85785657,-3.40865122
3.02421039,-0.68856473
-7.93356064,-6.362796
-4.97229519,2.98892948
1.76038173,0.23642063
1.78324904,0.28936321
-8.96391468,-4.51461286
1.9748952,0.02628528
1.97079855,0.08753174
1.88631008,0.14030606
-9.34153236,-5.49956831
-2.51685849,2.62268122
2.41578499,-0.05066792
-8.07730994,-7.0659252
1.25362191,0.22738351
1.52841809,1.26036517
-7.74096256,-6.56411389
1.56971161,-0.51314324
-9.70582316,-4.81551856
-8.2467245,-5.48040257
1.25759491,0.88911441
-1.50263306,0.26504968
-9.48565387,-4.97656553
1.5352301,0.03167096
-9.14207868,-4.97173212
2.28399756,0.53144513
-4.74240954,-2.09548016
-3.48403617,-1.41361121
1.2043547,-1.05448688
1.2196912,0.19556958
-4.65330516,-2.273268
-8.80781993,-6.4703456
-9.0463943,-5.23285121
2.78834794,0.24672543
-9.55826027,-4.20713058
-8.41501116,-6.35974592
-7.31525785,-5.11158845
-8.10344314,-6.07329817
-7.83732265,-5.02986989
-5.03248677,2.86246968
0.25619804,-1.86271429
-3.08943309,-5.43849137
-1.54099208,-3.58807642
1.51471737,-0.03694742
-4.5390723,0.58093078
-10.35588643,-6.20504963
1.89334629,0.16994607
2.53524461,0.21812785
-8.97648349,-4.20618507
-4.41007784,1.70450231
-3.95655503,1.39759166
-9.15760418,-5.17106169
-9.19152795,-5.73763572
-7.66798467,-7.10824784
-6.96781158,-0.78358285
-3.33303289,2.45082301
1.45522206,0.79781378
-8.36765996,-3.69571026
2.12185874,0.46135435
-9.21760479,-5.46475932
-11.08278663,-6.76013023
-9.10080254,-5.26744521
1.80572324,0.07370184
1.54743156,0.51231935
-2.92504921,1.29268632
1.30658386,0.97718585
-1.4826535,1.80221142
1.629608,1.17839651
2.09899116,-0.23133414
-10.67417278,-5.04376224
1.56944688,0.90990452
-8.50440649,-6.69035164
1.97805956,0.26174245
1.96758746,0.34672195
2.44126957,1.18889812
1.39524881,0.05944528
-5.18273179,-1.1092733
-7.06813819,-7.04235605
-2.78267663,-1.94853578
-8.26446156,-4.69883572
-8.24001634,-5.49910684
-6.51620306,-1.42730514
2.32433238,0.91416029
-7.51148382,-6.00051046
-9.81955569,-4.05532852
1.23114207,-0.3986484
3.23279757,0.70364459
1.40402713,0.3307164
-8.20901845,-0.53606822
-5.62158495,-0.73775252
-8.44047233,-5.18709244
-7.76170591,-5.31293946
-8.33738247,-5.00481968
-8.18025976,-8.05058169
1.44535359,0.20575785
-9.29069818,-5.68172586
-7.93717818,-4.51445351
-10.05448414,-5.43639285
-9.47429277,-6.41734771
-9.86479963,-5.33317901
1.39655236,0.7969749
-9.77231364,-5.6926178
-6.32752284,5.14953379
-4.3217269,-2.94443131
1.31274367,0.86048095
-9.51338804,-5.59695091
1.70017043,0.52911301
2.29253551,0.52985304
-7.70057206,-1.42986246
-11.10039893,-6.3379794
-10.02731747,-5.82024857
1.41417292,1.08906207
1.18108813,-0.27557507
-8.49813842,-5.44012213
1.87892264,0.88143072
1.57122686,1.39713863
-7.54102279,-5.17355457
2.48775915,0.10861014
1.69170415,0.83209759
-5.51946522,1.60588512
-7.22711796,1.4664423
-5.1910192,-2.54183471
2.25180589,0.93864873
-7.56750975,-5.61428792
-0.58322938,2.98193213
2.42791759,0.17958008
-9.95877648,-6.64905881
-5.41028744,1.4568347
-10.28534258,-6.54228303
-7.52820594,-1.78765647
1.46475687,1.26216107
-9.39472257,-4.39416546
-9.60198274,-4.61595141
-8.76398339,-4.45540144
0.88612508,-0.83634585
-5.09025161,2.71545772
-8.28952796,-4.10333001
1.72732884,0.55294542
1.59384118,1.01830059
1.9488441,0.5395418
-8.28437883,2.34101878
-8.94624207,-6.9145824
-8.55647911,-4.79796052
-8.58183043,-7.22256161
-4.08103509,2.76052625
-1.92116954,-0.30471496
2.14819721,0.79875776
-7.36565007,3.55176988
2.62852067,0.54589754
1.72829702,0.05811115
1.82524086,-0.21913891
-4.71964659,-3.01008507
-8.56483886,-5.24827719
2.4166287,-0.15010078
-8.81127601,-6.11931827
-3.68290436,-2.57400132
-3.7428144,-1.47134602
0.92837186,0.51971173
-5.55376852,-0.8356667
1.68309411,0.66616728
0.86850853,-0.1145935
2.07489306,0.73135598
-6.85652366,-1.25479784
-8.54689292,-5.7938369
-8.80104114,-6.49128008
-1.37629112,-2.74199139
1.78139223,1.39644149
-3.91735459,3.60062997
2.25893938,-0.11331244
-3.44677967,0.26621024
-5.18254494,3.90984727
-8.99944366,-5.14563566
-4.93483632,-0.25017761
-9.02666243,-3.94463016
-7.64592894,-0.27559725
2.53435554,0.20354238
-10.74049058,-4.84218305
-8.9177965,-4.23733715
-9.56777985,-5.99886782
-4.78627925,1.62827977
-10.24923414,-5.91245383
-4.11481285,-0.69404814
-8.1776014,-5.24790965
-9.28104196,-6.59777476
-9.64588225,-6.27518734
2.02769544,1.30541574
2.00983054,0.65376052
-8.22341578,-5.76973441
1.68902636,1.26278804
2.64360776,-0.21332508
1.44729356,-0.37469004
-6.42773954,-5.17835676
-7.48878715,-6.37956612
-7.63554973,-6.30774222
-9.52805868,-4.3914481
1.76410285,0.99783145
-10.03012798,-5.14098074
-3.36264107,-2.21974932
-8.1210221,-4.30028198
1.86940282,0.57885194
-8.03855966,-6.26722063
-1.61287652,-3.37505929
-3.68614543,-3.49217323
-8.6257763,-4.35871587
-9.52224715,-3.74979444
-5.30927219,-3.32117788
2.06736965,-0.03413329
1.14959344,1.24555126
2.41665546,0.40085526
-4.26572675,-2.47088588
-8.18856166,-6.01165673
2.16280223,-0.97622592
1.38957547,-0.10821946
-1.62669113,-1.2937072
-7.95340444,0.81819324
-10.30445936,-4.31779283
-1.55739747,0.89630429
2.83794873,0.89836063
1.61532749,0.89308321
-6.7325329,-0.03639667
1.62366786,1.33956859
-4.17575918,6.09851896
1.56934018,-0.62981155
1.91198576,0.42164773
-10.59787838,-6.69833143
1.94814145,0.93483506
-4.65150874,2.27343902
1.93662758,0.7155427
1.4727641,-2.59222789
2.01817129,0.63875603
-8.74826025,-0.71679859
2.36517443,0.83536218
-0.72667228,6.23398693
-6.7244985,-6.25524285
-7.36888087,-4.27885953
1.36691897,0.11347994
-7.28677574,-5.17754161
-7.73525723,-5.74737512
-9.94050399,-4.95958881
1.88722671,0.25067255
1.77082471,-0.61737292
-3.92531159,3.97292614
1.40898315,1.14156385
1.87170964,0.78035568
-9.29250555,-5.6400081
-8.34931852,-5.44082318
-6.96844903,-2.67494442
2.88708464,0.52679371
-3.8724735,1.36194102
-5.1700678,-1.43510776
-9.70944183,-6.13208205
-5.40681309,0.44444307
-10.2701698,-5.1998512
-8.59474083,1.43820705
-8.47144643,-6.87425099
2.24791809,0.98005224
2.4973841,0.8916689
2.86360156,1.14989322
-7.21763503,-1.30846612
-11.00551004,-5.76446429
1.99913224,0.20502814
-8.9376119,-5.0052643
1.73343732,0.92498468
-4.64570108,1.73392475
-5.68641324,3.57998879
-9.53811634,-4.96485353
-8.496584,-1.68685506
-6.56805644,1.94725363
2.44243525,0.5161288
-9.16958286,-3.93299832
-7.96355598,-5.46700747
1.65322119,1.16073607
-11.5147359,-6.69492442
-5.46361043,0.74361728
-8.68106513,-6.19074066
1.77450315,3.87164153
-7.19436302,-4.14105555
-4.43532578,2.70535122
2.18544342,0.53923133
-8.19958555,-6.2640261
-8.58639566,-6.07263111
-4.12305341,-0.23706674
-5.03176818,-2.26172115
-9.35245257,-4.53478772
2.02518034,0.33114295
-8.34970912,-4.78908321
-3.99210082,-0.10973757
1.7921968,0.96141323
-3.93321603,2.73825431
-7.36171898,-4.78882735
1.66953582,-0.32301937
-5.29878091,-3.32429577
-8.27559307,-5.8528106
2.28880031,-0.03694384
-7.50178277,-4.70610784
-1.48842095,0.11090456
1.19697629,0.45498454
1.18317959,0.12422446
2.93252565,0.31538579
1.51929881,0.06442356
1.45141832,0.52575956
-7.65458649,-5.68410887
1.88270403,0.4981443
-8.72347796,-5.92499284
0.78120464,0.83530074
-8.6383348,-6.0994037
2.62491086,-0.4939953
-4.62447853,-2.40107313
-8.00931901,1.30868628
2.30681454,-0.20909925
2.24956913,0.3646007
-9.120592,-3.49366219
-8.77162074,-0.77134777
-10.74756927,-5.12549569
1.2690166,0.26852221
-7.08943536,0.64627466
-11.21661394,-4.33257789
-8.16078949,-4.11894252
-6.16043179,-4.07376414
-8.79856779,-7.14856002
-8.96781335,-5.50034531
1.4409035,0.83875094
-9.42775713,-1.28094707
-5.89412635,-0.44287284
3.02351934,0.26906495
-2.44765992,-5.53289755
2.17800844,-0.02561427
-8.00403161,-4.53681604
-4.61505881,-0.46890085
-2.4884171,-2.96459471
0.53271872,0.19972469
-3.39453296,-1.40909392
-6.96473248,3.64510009
-4.22788862,-2.5230632
-2.32456033,-3.1132845
-7.60401267,-7.4266859
-6.49688506,3.11300704
-3.93837027,-1.86686236
2.5141911,0.93446449
-11.59569637,-4.79504745
2.74949125,0.95530004
-8.86296262,-6.25389768
1.68979785,0.23139559
-3.68453301,2.51793102
-9.80130866,-6.30637076
-8.93967252,-5.3808245
-8.66057453,-0.80473103
-4.9910613,1.22196578
-10.68175921,-5.7262769
0.87371981,0.62691781
1.80963786,-0.25743182
2.02370164,0.22120435
-8.10285589,-5.55167551
-3.58180874,-2.99274545
-10.82778574,-4.42245485
2.51534993,0.55659228
-6.9402919,3.07691685
-8.24630415,-6.37148428
-9.2169942,-4.59712177
-4.08791134,1.79514602
-8.83340314,-1.71769183
-2.48805751,-4.95902797
-3.29587896,1.09942525
-4.37834749,0.84184517
1.45482844,-0.28099823
-9.83776256,3.94824311
2.68804326,0.16008694
-7.75562164,-0.93819714
-6.78019828,1.03691836
-11.01152193,-5.33732856
-3.53549539,-2.02000189
1.50270983,0.24105282
-7.2714511,4.62804617
2.01379515,0.36971813
1.38922436,0.36594597
-8.18235129,-5.28589329
1.55723093,1.2205661
-7.37709226,-6.4902423
-8.89143782,0.86739331
-6.92178127,-6.15892135
2.89233125,0.70196475
2.01845751,0.58443613
-7.84157847,-6.33270792
-2.37163735,-0.67723925
2.54382111,0.97189271
-9.86795986,-4.72101181
-10.51086333,-5.38045617
-8.47589483,-5.48448602
-4.92956977,0.46340738
-9.55379524,-4.90051139
2.11401464,1.40221574
-4.17954113,1.47832284
2.10888559,0.75226003
-9.30570781,-5.05385403
1.9446292,0.40570381
-10.15025754,-4.16585823
-9.07413192,-5.33741205
-7.89988386,-6.23237381
-8.89300798,-4.15620816
-5.40139027,-4.24026614
1.38554686,0.54996359
-9.61292909,-5.91730586
-9.11647798,-1.34384545
-3.4872243,-2.3853026
-7.94282287,-5.77222111
1.89759759,0.71732476
-8.41592534,-4.07048486
1.86550169,0.87749518
-5.03281217,0.76043426
-7.00144379,-1.20038806
-5.06686899,1.37863428
2.29473197,0.43310564
-2.64067519,4.38616585
1.54119438,0.88959416
1.86612664,0.55547937
-9.58207337,-6.07946005
-9.42127251,-4.63138602
-8.46564784,-4.92635327
-2.95795969,0.84305025
-7.62630997,-3.03405843
1.87442353,0.20856105
-9.96630556,-5.89877717
-2.51655786,1.08263597
-9.56324831,-4.27128724
-1.03027005,-0.74593128
-8.54649608,-3.88668631
1.07652266,1.05240026
2.37993836,0.55972605
-9.41312681,-4.70382878
2.28167805,0.24156926
-8.05893645,-5.56422519
1.19709818,0.94861501
-7.41680938,7.01733372
-4.58292812,-1.67481973
1.98018343,-0.29171153
-6.3446005,-1.70205402
1.31872871,0.1424204
-9.64183369,-6.62568998
-0.12788069,0.41432027
-3.69456373,-1.90356954
-2.77102257,-3.46093019
-3.07229316,-0.22883914
-8.96866917,-5.70982711
1.96187048,1.15834627
1.94703681,-0.01196297
2.24662274,0.29743872
1.86326543,0.92703832
2.79990814,0.74662892
1.55233302,0.673946
-10.9212915,-5.77992103
-7.06807137,7.18173321
-4.96231553,-0.5501638
-9.74567278,-6.68409109
2.12217712,0.25320354
-0.03294465,1.72752823
-4.79322309,-4.93735102
-8.80094101,0.49775079
2.59513757,0.778994
-6.5600455,0.16226449
-9.05605632,-5.11616476
2.41878066,0.45831274
2.21466028,0.18858356
-3.28807599,-0.61016906
-5.96100678,-0.91992552
2.90232335,0.94691815
1.88455222,0.55705247
-10.97385455,-4.43314391
-7.67201005,-4.74401709
1.6712353,0.43152953
2.90671396,0.5149775
-9.85854601,-5.87278488
-5.12429101,1.95781017
-5.9479199,-1.8343666
-7.0948872,-0.05423182
-3.24787293,0.448633
-9.470115,-6.62882372
-6.52729743,1.06700305
2.03154004,0.29554289
-10.4776546,-5.46870525
-9.2560107,-5.9561846
-0.23857532,-2.39916494
2.48572115,0.05612301
-7.32865727,-4.40096437
-8.32942625,-3.3765303
-7.28217677,-3.3289893
1.40086011,0.00441367
-4.69619774,-1.27020271
-8.91009966,-4.43116689
-0.98336145,2.06596328
-7.50774813,-5.02328088
1.32393472,0.47195344
1.75277981,0.62164463
-6.72549519,3.18253573
-5.82992521,-2.29083431
-6.60370983,0.50683415
-4.7791518,-2.07222524
2.34489959,0.98008976
1.89938924,-0.39582289
-4.2883855,1.80532332
-8.72324415,-4.75561149
2.11677013,-0.35842099
1.73543158,0.43827937
-2.47826989,0.01584326
2.44316111,0.50785414
-0.66613803,-3.1199624
-7.39217532,-6.03895509
-5.88697278,-2.69699712
-9.90609244,-5.08790036
-5.88258649,-0.08190656
-6.25107205,2.23587011
-7.32274211,-1.28938204
-7.07422165,-0.00292427554
1.19011412,-0.21191719
2.75718731,0.22636784
2.5252746,0.36773656
-4.17898361,-1.02230964
1.79761208,0.75299325
2.01479207,0.13943799
-8.52689514,-3.7610477
-0.49395117,-4.18909271
-9.06547192,-6.05695878
1.78736504,0.77297122
-5.24441467,-0.23020107
-2.61409934,-2.99985948
-7.88175472,-6.31352217
0.99836662,-0.1773
1.93723944,0.85380906
-5.51808497,1.87590474
2.30826307,-0.47202129
-10.15615387,-6.95689167
2.17990265,-0.0373081
-7.67180375,-5.75557369
-9.04124976,-5.75036417
3.09179512,-0.03313612
1.66114737,0.02915188
-6.5659946,2.43589724
-5.00626937,1.7123182
-5.80336314,-2.84732194
-9.1140922,-5.11284846
-10.91462339,-6.45183111
-5.23979219,-3.26574921
-3.02712309,0.30579763
-8.36280966,-5.67699758
-4.45184794,-3.213046
1.46210645,0.10442886
1.21706925,1.03131911
-8.26079998,-4.09787259
-4.61205447,0.82672658
-8.57486356,-5.05789425
-8.49389322,-6.65232918
-8.4143988,-4.07373383
-8.62687761,-6.44375339
-3.01220379,3.25698213
-6.17950892,-4.65516157
-9.25756243,-6.09852672
1.82686551,0.6001179
-4.39229145,-0.37530484
-8.42951584,-7.74921452
-1.5200185,2.96177866
-9.29734447,-6.1074873
2.03709734,0.82843531
-9.98872415,-8.81224501
-11.01322029,-4.08308458
1.4065683,0.48420287
2.83424275,0.53240724
1.76299887,0.37964623
2.38052627,0.19970133
-2.66205532,3.01350483
1.67527984,-0.46015271
-8.93470258,-4.56176845
-5.28219641,-3.61923846
-9.55540848,-3.48656608
-1.65037352,-0.55577361
2.50362659,0.69826831
-9.54786709,-4.935483
-9.71758419,-5.58016182
-7.81954599,-2.829654
-6.86376768,0.4236014
-9.37788781,-7.76077529
-7.22191332,-6.09080608
-5.15553758,1.38327908
-2.18019785,1.1117782
2.00826563,0.44905383
2.35785791,0.65347404
2.09094854,1.00195939
-3.08452173,-0.8909854
-8.68053706,-3.07843345
-6.66052054,-3.85308241
-6.1986656,3.26102576
-8.59671598,-5.87837016
1.27963687,0.01579892
2.03198242,0.5613099
-8.30723928,-4.08545291
-6.03620471,2.04133367
-11.54933435,-3.07199565
1.65828443,1.26155425
2.8904381,-0.66696884
-5.29168826,-0.73188845
-8.39572349,-6.56984498
-8.899642,-5.98304687
1.82562518,1.21297715
2.16661305,0.52786847
1.43475933,-0.28786147
1.40579826,0.34566915
-7.96926959,5.51663384
-5.47523916,4.56051055
1.82634049,0.99147564
-3.56695143,-1.79800665
1.72228318,0.74488249
-4.27528832,1.49672894
-8.4722413,-5.15715879
-0.08963471,4.41124145
1.99914007,-0.02257386
-4.5574856,1.4437224
1.6309597,0.50847365
-4.51987985,-1.02648074
-4.7495977,1.58700185
-10.40884092,-5.84105771
-11.00175006,-5.5936376
-9.68892623,-6.23027644
1.10681598,0.30741286
-0.6235719,0.88113805
0.02654507,-3.09161823
2.16049343,-0.11423434
-8.3624028,-6.32873113
1.76487904,0.91590063
-4.20151234,-2.55739103
-9.08090999,-6.65166379
1.38123893,0.82156125
-0.43183728,-1.71824795
1.79701446,0.60226958
-8.70738758,-6.05745218
-9.11493671,-5.26221932
1.63801209,-0.18419122
-9.72598996,-6.52618244
-2.13857596,-2.84868322
-0.39688277,-0.06658906
-3.49939204,5.52003342
1.85470302,0.21064981
2.17233113,1.60179349
2.31639875,0.59699289
1.77677856,0.58143936
1.60575142,-0.22183099
2.63149412,0.22589448
1.8823726,0.23750143
-8.6998518,-4.36610927
-6.96846002,-4.85964166
-9.30737172,-4.76486717
-9.99952657,-4.4830973
-8.82050332,-5.97120453
1.53603063,0.19493128
1.51092888,0.74852251
1.42060614,0.89581328
1.50116432,0.08401599
2.8516264,0.07132891
-1.73250493,1.05477382
-9.51219844,-6.11689017
-2.92057479,-4.45888239
1.24800456,-1.67365768
1.76463944,0.14843347
-10.4346031,-4.95945274
1.4877058,-0.33164791
-8.56637655,-3.98793398
-9.26253719,-5.07211926
-3.52476608,-3.01097895
-5.4483057,0.01079052
-8.33826162,-6.78456686
2.09618561,0.03035506
-10.03935521,-5.3994751
-8.50263891,-4.6086827
-2.26805446,1.39413172
2.12943231,-0.21543288
-9.40867488,-5.70667093
2.55102736,0.7050505
-8.57364492,0.26946248
-9.31520874,-6.68544598
-13.28352057,-1.05612208
-7.26397051,5.25888934
-8.13117097,1.351332
2.45985689,0.4830983
-10.35876422,-5.18626901
2.76111488,0.7085736
-8.13043676,-6.56979909
-8.0805406,-6.70844253
-3.88239743,-1.66039581
-1.36495948,0.14445341
2.00373269,0.87540464
-6.37096726,-0.08147186
1.84722094,1.49676141
-10.09150037,-8.12390447
-8.94198683,-5.02090381
2.28536331,0.8104773
-8.69782573,-5.38502461
2.05824957,0.13709268
-5.14912898,-5.01864635
2.50811111,0.49632265
1.86771655,0.56596451
-9.86966735,-5.63715281
-8.39159665,-5.54185248
2.84072031,-0.12254352
-3.72868622,-3.49258883
2.02200286,1.60527418
1.82135626,1.06271324
1.85849268,0.86517539
-2.66968066,1.66734643
-1.52630539,4.97103169
-6.73517061,1.37472849
-9.44434094,-5.35789024
1.91605947,0.54233939
1.32778448,0.17772456
1.89754868,0.23848604
-8.97066225,-3.554526
0.03277071,-0.21877283
-5.04817791,-4.10480826
-1.74103763,2.78152632
1.73288744,0.09279942
-8.2649767,-0.64724855
-4.33632637,-0.16249206
-4.4350216,5.32994835
-9.85086004,-5.58603249
-10.72143173,-4.68977829
-7.10860093,-1.05468197
-4.12768657,0.36054942
-9.39119859,-6.97666579
-5.3852302,-3.48345525
-8.06475672,-4.60952602
-10.30393785,-3.77487749
-10.26251803,-1.72362509
-8.11285466,-0.76283352
-11.13977849,3.05432209
2.39261588,0.48621997
-3.03663538,2.62127678
-9.36271847,-5.436931
-3.17434112,-0.52706931
-8.93954673,-4.70952065
-8.10770152,-5.62874419
1.65924905,1.49042336
-9.83060401,-6.36381091
-8.85900428,-5.65593623
-3.1760455,1.44979715
1.55968325,0.55538168
2.32268846,-0.26515249
1.84134735,-0.48662606
-8.58892597,-4.49636007
-4.54105475,2.53572264
1.84208349,-0.15816133
-5.08537932,0.16524558
-0.23594695,-0.9770806
-8.96763241,-5.11894026
