"V1","V2"
-2.47186812,2.7948951
-0.45128152,1.29775622
1.15128326,-0.68785312
-2.74203269,2.80302469
-3.04741824,0.81291841
-4.16093866,2.69490643
-2.24701726,1.69348053
0.29007522,0.14630533
-3.40403571,1.56924824
0.96180335,-0.92457945
1.5227788,-1.22441754
-3.29999647,0.92988547
-4.19950452,2.79193476
-3.86621944,2.0573396
2.54409023,-3.32817571
-4.34818439,4.8147217
1.07514462,-0.92422476
0.55478939,0.24889486
-3.50057356,3.55271578
-3.98267408,4.18650436
1.51745949,-1.36219387
-2.29772324,2.54822612
-2.28327691,2.14266445
-4.41532899,2.86808979
0.86259262,-0.55721958
-1.81352221,-0.49321083
-3.86667253,1.6788586
-2.71257975,2.94072154
-3.10794722,0.33073674
0.45138236,-0.4721559
-3.01445556,3.98167144
1.06093488,-1.09632449
-2.76057256,0.17995496
-2.53152593,2.18115394
0.23448802,0.02208303
-3.94231958,1.55095464
-2.96625727,0.54941038
-2.85579576,0.15818311
0.05591743,0.88430515
-1.29106391,0.88953458
0.81423819,-0.6633301
-3.48781441,4.2757485
-2.54354443,2.62205931
-4.39900976,2.80656827
0.8566768,-0.66208376
-3.86395746,4.62787208
0.65575812,0.02164384
-2.3316757,0.09541828
-1.98264292,1.51980657
1.29500036,-0.97687244
-3.70138182,4.52768393
-2.10945449,1.67619548
1.93422858,-1.95099687
-4.32341179,2.35417202
-3.07793759,0.38086537
1.89209697,-2.49709234
-1.78977935,-1.54807877
0.32047612,0.21289986
-2.02440539,2.14878641
-3.11472763,3.44271479
-3.22054326,1.39876021
1.36404472,-1.28618049
0.23693119,0.19519378
-3.27166838,3.24533001
-3.39597862,3.88132713
-3.08495809,3.60269909
-2.96938626,2.71777667
0.24017714,0.65524102
-1.91854194,1.52846151
-3.50163699,1.86021942
1.84604278,-2.27416874
-2.63624642,2.78849589
-3.03920089,0.39436432
0.73690031,-0.7424477
-1.79985802,1.0926328
-1.78593783,1.39826024
1.63111263,-1.77976318
-3.42042209,1.36054098
2.08628787,-2.08863308
1.61409139,-1.63833618
-3.18949431,1.14882551
1.7439724,-1.88594112
-2.75074275,0.4706282
2.08111618,-2.16478762
1.47353312,-1.40052267
1.30126557,-1.68773453
1.09242545,-1.40318739
0.69795536,-0.43530245
-4.83582784,3.21148047
-2.88655314,0.66726433
-2.22458813,2.60545279
-2.43254664,-0.70012397
-3.20866685,1.28845197
-3.40764532,3.62930892
-4.45078086,2.96922492
-2.79292578,1.1983018
-1.93283373,1.56335636
0.89237007,-0.4007265
-2.1674552,2.13462218
0.99707913,-0.9101303
-2.95570787,0.83775071
-2.64865679,2.85454178
-2.82657553,2.63595638
-3.0553219,3.12132016
-4.42755571,4.1730914
-3.15379559,0.69739901
0.51752383,-0.19863812
-1.98841825,1.72262568
-3.75377939,3.91593173
-3.58166502,3.63916104
-2.27185656,-0.1651506
-4.1014691,4.49663947
-1.99705823,2.26770047
-1.54266957,1.23349204
1.5453968,-1.59101178
-2.58317012,2.69448258
-2.87003293,0.8355631
-2.55488018,3.1266128
1.3066418,-1.39339721
-2.61800229,0.23382802
1.24692128,-1.62921357
-3.04606178,3.25525356
-3.82603553,1.40508898
0.74526704,-0.64234971
-3.17219054,1.52881133
1.28393144,-1.4904662
-4.34021966,4.42224035
-2.59625698,0.15640607
-2.68361515,0.60665558
-0.07231136,0.84552427
-3.47365362,3.69618794
-2.96381564,0.77157184
-4.11618528,1.71808254
-2.58368828,2.89017555
1.65049864,-1.43881937
0.34205542,0.08674923
-3.13490206,2.87808411
-3.50443436,1.40303827
0.6389994,0.03069935
-3.3588065,3.64932529
-3.59658326,4.22801395
-3.48413142,3.57697212
-2.73145551,0.81775113
-2.50078042,1.79174715
0.63613304,-0.26770013
1.18579229,-1.27563632
-2.56598967,-0.22052435
1.10913149,-0.9493569
0.31246018,0.1042777
-1.75314849,1.72790914
0.92554188,-0.78531237
-3.3272749,1.39187942
0.64455729,-0.27710238
1.97875743,-2.91756046
-2.82942824,2.38884454
-3.05228379,3.65670633
0.13329654,-0.26362801
-2.51851192,2.24368494
-1.95654743,1.977954
-1.97998493,1.47240087
-2.86793663,0.21947357
-2.5707044,0.22674834
1.05521166,-0.8487079
-3.41930741,3.85775351
0.84707402,-0.3778993
-2.34589391,2.52846581
-2.02971355,1.67408347
-3.34214437,0.89211538
-3.15960783,0.80269905
1.29480049,-0.53211866
0.8890608,-0.74452763
-3.61511692,1.23282362
-3.18884973,3.79490602
0.78235802,-0.57774676
-3.2353947,0.59225667
-3.27789616,0.39818197
-3.21371889,1.30675318
-3.00464524,0.4893596
-2.58424031,-0.08111707
-2.77727274,-0.24006659
-2.25678216,-0.24987764
-2.55839841,2.51419686
0.90734242,-1.28265078
-3.02168374,2.85985424
-2.62057515,0.42299125
-2.2986804,2.21329515
-2.04849724,-0.73785476
0.71221069,-0.03294345
-2.36867058,0.04776725
0.76345375,-0.73629933
-2.51928334,-0.36098476
-1.8418491,-0.44786999
-2.25403658,2.47530593
-1.92996172,1.46678657
-3.32687124,1.01712517
0.30790609,0.16995131
-3.19478285,0.46337878
1.2765459,-1.17527361
1.46479572,-1.0076909
-2.97505847,2.72138306
-2.5199697,2.46782471
-4.04898428,1.97094104
-2.17561113,-0.07803153
-3.37802386,3.14359283
-3.70102955,1.10429072
-3.0722951,0.7097615
-2.41488315,0.2783585
-3.21716503,4.00265145
-2.87410196,3.00390316
0.1159788,-0.05363615
-2.805761,2.51749514
-2.35688742,2.43594582
-2.24658794,-0.32295473
-2.55110164,0.48628401
-1.66938621,0.63677767
-2.64215786,0.40488241
1.55279461,-0.9771564
-3.28677095,3.77061127
-2.48960897,2.36204812
-3.72839339,1.61313734
-2.80629312,0.90222743
-3.31692393,3.35278858
0.75999579,-0.34425013
-3.24469471,1.69672377
-0.2400009,0.87723968
-2.8091587,2.93356929
0.62569891,-0.41265195
-3.81249337,4.20701804
-3.13883876,3.23629962
-3.43673842,1.6072369
-2.09453655,-0.32383964
1.22715984,-0.64180426
-3.75628365,1.33181076
1.47649721,-1.80496495
-1.33398457,0.8099032
3.21870611,-3.97161234
-2.21501798,-0.33010041
-3.34506275,3.84459429
0.96212343,-0.97504138
0.94721014,-0.91777403
-3.57250367,1.76665852
1.38764787,-1.56867409
1.33373473,-1.46576379
1.19012911,-1.27993871
-3.40509209,1.20526477
-2.69715822,3.13809004
1.97827818,-2.22086697
-2.02001588,-0.8063542
0.36124134,-0.38138898
-0.13538856,0.94162625
-2.01893198,-0.60671358
1.33297038,-1.94553942
-3.89728647,1.97107905
-2.75587367,0.56371265
-0.16337578,0.67261286
-2.07652307,2.14023385
-3.70076611,1.7101399
0.85574121,-1.0324589
-3.49655436,1.50786151
1.35444283,-1.13134118
-2.47638465,2.16241065
-2.28347408,2.07859911
1.327617,-2.37326095
0.34597564,-0.39157443
-2.42655355,2.08413349
-2.69655372,0.10841548
-3.3346961,1.24155561
2.18743904,-2.19211315
-4.05210393,2.36925169
-2.50510833,-0.03879004
-2.34451933,0.29988395
-2.43274662,0.00342735
-2.69044564,0.67849768
-3.33927516,3.81857314
-1.31396137,1.03722991
-1.54478851,0.69593272
-1.46922906,0.91643966
0.88602064,-1.11763303
-2.85580947,2.97006122
-3.73151201,1.24949215
1.17486055,-1.24095815
1.90659311,-1.93414528
-3.70341606,2.02094203
-3.00462224,3.29864543
-2.84667106,3.09158855
-3.42613783,1.35771316
-3.21986248,0.9248082
-1.75749167,-1.08580747
-3.22038471,3.11631428
-2.86554276,3.27897727
0.14681731,0.28937926
-3.54231188,2.06402777
1.21594886,-1.04891983
-3.34465915,1.15875542
-3.94561988,1.24156779
-3.35350344,1.24652536
1.14670827,-1.28980125
0.48586425,-0.27806322
-2.58232481,2.81045745
-0.17504619,0.75474042
-2.31767386,2.62733051
0.05161424,0.68904852
1.74265856,-2.12978033
-4.38699877,2.36949387
0.19421449,0.33165468
-2.42650324,-0.24963742
1.20307937,-1.19573986
1.12252925,-1.04720614
1.01720685,-0.26814281
0.6655442,-0.82004242
-2.73985509,2.58367419
-1.4239405,-1.39300192
-2.02955985,1.73909696
-3.07914265,1.19960836
-2.74436707,0.54472433
-3.0090031,2.80193711
1.09667248,-0.5673987
-2.10668611,-0.29351808
-4.26960201,2.6474706
0.83509105,-1.35606422
2.35524327,-1.99438205
0.45906129,-0.39654262
-3.5578767,3.49340861
-2.90462317,2.8078856
-2.98944642,0.91460944
-2.53184776,0.40667197
-3.00050161,0.99857374
-1.68792318,-1.5323095
0.60861989,-0.64606806
-3.30172857,1.02903822
-2.9565255,1.1507441
-3.85813334,1.6835762
-3.11763657,0.55069749
-3.78560818,1.65233657
0.07708477,0.3584407
-3.58634106,1.30929394
-4.01601408,4.86124231
-2.23958864,1.78978245
-0.0742905,0.56062082
-3.46925246,1.23047209
0.65571596,-0.43448
1.36596203,-1.14413405
-3.29284249,3.08536732
-4.1250476,1.58985584
-3.68829105,1.36019162
-0.13544029,0.8046355
0.67656767,-1.09908217
-2.9228342,0.74678535
0.58836444,-0.08527432
-0.19343681,1.10909326
-2.45519185,0.38577002
1.93722472,-2.05239106
0.40316877,0.06045485
-3.25509646,3.53334091
-3.64262227,3.89855586
-2.51263424,2.12724352
0.99004994,-0.44118541
-2.29479068,0.04907551
-2.29056738,2.78897935
1.8086389,-1.86702929
-3.31564236,0.65601884
-3.20504573,3.45944211
-3.55429233,0.93737912
-3.19422758,2.92950537
-0.21321876,1.02089317
-3.87916736,2.12150118
-3.91480908,2.06842852
-3.47622946,1.69406889
-1.32699783,1.21448533
-3.32961681,3.78539287
-3.33238477,1.69105277
0.66924013,-0.42893825
0.1367708,0.47581522
0.94578133,-0.71620234
-4.03629711,4.43216295
-2.60191228,-0.16392068
-3.21470326,1.29551905
-2.26007361,-0.62895103
-3.09461581,3.55760284
-2.08580948,2.05835792
0.9776323,-0.54068054
-4.00952238,4.59910839
1.75630863,-1.52164505
1.06626935,-1.22183488
1.40440202,-1.7817676
-2.32458476,1.86427398
-3.03959244,0.94028156
2.05883692,-2.380972
-2.8390383,0.39131099
-2.14554002,1.75500264
-2.33634328,2.12223074
-0.2629213,0.47663623
-2.87268096,2.76027711
0.52558097,-0.19470159
0.1726869,-0.46641615
0.94358875,-0.56055842
-3.11828121,2.93881639
-2.81060099,0.49306623
-2.68411265,0.08760062
-1.56507443,1.14765864
0.05931934,0.8557794
-3.18974908,3.78715271
1.84017906,-2.13288346
-2.54330395,2.60720041
-3.54286954,4.18974793
-3.34141193,1.28315767
-2.81781549,2.7990899
-3.8381454,2.26029334
-3.46441057,3.44161784
1.9171946,-1.95641514
-4.50742113,2.57054791
-3.65574304,1.96080818
-3.34112078,0.94157366
-3.08271497,3.36454256
-3.78455895,1.41957742
-2.54999057,2.46024569
-2.80739698,0.70823312
-2.92951527,0.29040536
-3.27745441,0.76737948
0.42770379,0.41457436
0.92759009,-0.60663613
-2.6261557,0.31826194
0.05540306,0.75277292
2.38179123,-2.75450574
1.07530616,-1.57711264
-1.78530102,-0.28604168
-1.94144584,-0.61038061
-2.05823295,-0.46486394
-3.96025597,2.20367673
0.35746012,0.23875059
-3.96168449,1.9052922
-2.12535715,1.79150009
-3.15250047,1.43238768
0.81900369,-0.5579766
-2.31624754,-0.19064071
-1.52056407,1.00185741
-1.99941037,1.46196549
-3.43197944,1.68849309
-4.21343052,2.71351274
-2.41632005,1.90623442
1.54695208,-1.77631316
-0.57812702,1.37251357
1.6181042,-1.49947444
-2.30191587,1.92787695
-2.50847431,0.10381162
2.41514527,-3.39818046
0.79286799,-1.081498
-1.85689591,1.67120558
-3.71321117,3.86542492
-4.45555848,2.72844135
-2.19066727,2.35537878
1.72565182,-1.20901777
0.26272827,0.24968385
-3.28346762,3.29894698
-0.08445158,0.954052
-3.65142843,4.64849429
1.42585931,-2.131763
0.99586659,-0.86060285
-3.67939446,1.00006189
0.62870355,-0.08288996
-3.15359553,3.5386486
0.7903208,-0.41994109
-0.90526334,0.51180971
0.94960258,-0.64065221
-3.65837787,3.56499293
1.20872143,-0.74248614
-2.84532244,3.86406318
-1.53260196,-0.96949519
-2.70978471,0.9982409
0.58832067,-0.69959117
-2.3010488,0.23003216
-2.34220429,0.04325424
-3.98046687,1.99663134
1.10293587,-1.10445228
-1.14970559,1.07222875
-3.25122615,3.90819716
-0.18366944,0.89486608
0.66056888,-0.23833879
-3.31950009,1.06349685
-2.83326184,0.65693257
-2.91791985,2.51123157
2.08186846,-1.86248795
-2.82078739,3.06000078
-2.68468222,2.4763678
-3.37283228,0.91999946
-3.04222922,3.13464294
-4.0821614,2.00222092
-3.96633412,4.21775007
-2.33316746,-0.41653294
0.95226177,-0.37027443
1.32232765,-0.81104698
1.55520915,-0.83734903
-3.19636102,3.00830926
-4.29752031,1.99173459
1.27373803,-1.31176997
-3.36046142,1.35835569
0.37893889,0.1589944
-3.06587941,3.3646102
-3.61102057,4.20512161
-3.7369284,1.75098698
-3.44276654,3.19417255
-3.56137731,3.89424072
1.55682112,-1.34597253
-3.92855039,2.35535106
-2.5913306,0.40452761
0.09407842,0.63245599
-4.23087178,1.55290201
-3.10372845,3.24401005
-2.73234282,0.25604655
-1.86706508,2.50783055
-2.66019559,1.00377337
-3.17081757,3.62497659
1.22994889,-1.00061828
-2.41414089,-0.09146955
-2.72278495,0.29373251
-2.62508533,2.60845748
-2.51923217,2.17865961
-3.79755645,1.98364137
1.2041039,-1.14124399
-3.09419219,1.1785589
-2.61402937,2.61777419
0.42030744,0.1467687
-3.05557572,3.51499924
-2.50150044,0.5859695
1.30066034,-1.76113028
-2.41330328,1.90271879
-2.6242316,0.28310736
1.81491729,-2.04652681
-2.61862653,0.73618339
-2.04844895,2.0874965
0.11118577,0.05074741
0.3592378,-0.46191268
2.30552401,-2.25526983
0.81042159,-0.96093719
0.3598962,-0.141343
-2.31910834,0.0454648
0.89953125,-0.70307026
-2.86408964,0.4940925
-0.69199317,1.15817931
-2.7432394,0.30347792
2.58389113,-3.18114182
-2.39918634,2.03631746
-3.80510955,4.03580219
1.9742587,-2.34359255
1.44660425,-1.35697813
-3.30343932,2.7657562
-3.65525652,3.55314371
-4.39834329,2.34814501
0.346804,-0.33404068
-3.47835162,3.60305839
-4.99693721,3.26390605
-3.24889668,1.60131967
-2.06675342,0.43724776
-2.41971667,-0.43970734
-3.18054988,0.98041176
0.0968853,0.372061
-3.73119337,3.54754466
-3.01721386,2.96765703
2.45177311,-2.4385756
-1.37565796,0.51169718
1.6729034,-1.89544926
-2.98769255,1.17296613
-2.70607317,2.65235186
-1.79636814,1.34333581
-0.48171543,0.43944073
-2.26271607,2.05856387
-3.928235,4.53275384
-2.28448634,1.90209906
-1.73325215,1.25642945
-1.59173324,-1.37894112
-3.73081673,4.25020068
-2.31999408,2.04259893
1.30825959,-0.76274244
-5.03939885,3.12137987
1.57395132,-1.01176574
-2.8162185,0.31465943
0.88144281,-0.89838079
-2.96064007,3.38481186
-3.35823689,0.83568858
-3.21147371,1.05914391
-3.62326411,3.51580997
-3.06685242,3.28366978
-4.11854477,1.828034
-0.41426862,0.71374842
1.41631274,-1.82431264
1.29028035,-1.31537133
-2.64104333,0.42037313
-2.05427801,1.59674157
-4.7276895,2.95870756
1.61194795,-1.36872857
-3.83145994,4.34506946
-2.39918878,-0.14940493
-3.69134781,1.8524991
-2.94180527,3.25033146
-3.51866925,3.26514138
-1.47717251,0.70503087
-2.64040218,2.83761305
-2.85898181,3.01497987
1.00939457,-1.4362476
-4.6662651,5.31928683
2.13638422,-2.21036912
-3.38472084,3.25591212
-3.46663771,3.65384748
-4.47198174,2.33705031
-2.19880178,1.8969043
0.64921139,-0.65842359
-4.15911884,4.92090905
1.15958153,-1.06586148
0.41311432,-0.32241199
-2.79505346,0.68069614
-0.06897391,0.84337234
-1.83015843,-0.76593849
-3.94621119,4.10629695
-1.68950023,-0.77406831
1.94802756,-1.58851021
0.99340196,-0.72790751
-2.17186391,-0.36121926
-2.13431787,2.04726242
1.31387302,-0.7384133
-4.03237119,2.14396647
-4.15433553,2.00215306
-2.89174249,0.69794808
-2.93072511,3.02617312
-3.77207259,1.81186804
0.45384684,0.4658713
-2.91310471,3.1709392
0.96765654,-0.56790296
-3.56188308,1.54034146
1.04779385,-0.92528525
-4.42381123,2.75746794
-3.30951433,1.17454951
-2.24698079,-0.24596873
-3.67332153,2.01083826
-2.29137427,1.63423451
0.26148721,-0.02357078
-3.40083511,1.03391277
-3.64642263,3.45271019
-2.1287686,1.76842302
-2.45680528,0.14791684
0.74205915,-0.37025379
-3.42136126,1.79316732
0.57540774,-0.07546605
-3.00302759,3.1459999
-3.16176761,2.99100835
-3.11011323,3.35199754
1.44599571,-1.30156564
-3.00903177,3.73212113
0.17655978,0.3330611
0.83377033,-0.59144128
-3.31746,0.88567598
-3.8002091,1.94765469
-3.10884739,1.13830608
-2.51828155,2.67447242
-3.36216261,2.14853924
1.12126125,-1.15646686
-3.62027247,1.2607616
-2.45067883,2.64520341
-4.02943409,2.3209192
-1.80139899,1.70335282
-3.57322312,2.01854859
-0.51129116,1.15115692
1.44694704,-1.20122066
-3.76634457,1.88481306
1.58356011,-1.59235915
-2.60967179,0.38398172
-0.28357233,0.84040989
-4.57629083,5.72036706
-2.50541478,2.25874645
1.6483912,-2.08381487
-2.92385867,2.67283285
0.50733999,-0.59545812
-3.13482422,0.48454823
-1.7704658,1.85805987
-2.25560736,1.97233906
-1.78477977,1.25233377
-2.37421928,2.35890785
-3.09727066,0.81333981
0.46636941,0.25825316
1.38481641,-1.59644123
1.49679816,-1.46090164
0.53308971,0.00648649
1.80138849,-1.4061398
0.36244468,-0.02534233
-4.24080649,1.92883808
-4.51889763,5.68927777
-2.77641271,2.70968933
-3.17376723,0.5001308
1.38285157,-1.38234319
-1.95779442,2.25550177
-2.03388057,1.26520723
-3.86534916,3.96629211
1.52977174,-1.10863099
-3.27385643,3.32112157
-3.38716789,1.34070198
1.57468845,-1.41009271
1.54552735,-1.59671495
-2.36499437,2.28867015
-2.95693673,2.83105148
1.76405536,-1.20857528
0.85462254,-0.61103502
-4.81105517,3.0377976
-2.7055992,0.80799236
0.69906059,-0.55589141
2.11487661,-1.90494906
-3.56601365,1.2168997
-3.21656266,3.55111511
-2.80748531,2.53528948
-3.36757902,3.38020476
-2.52475397,2.61783808
-3.03053951,0.37901003
-3.41075506,3.60277837
1.24021559,-1.20583573
-4.09911066,1.91162856
-3.17113258,0.78865874
-1.34687487,0.98431131
1.97676883,-2.13392487
-2.63680861,0.87642287
-3.13230064,2.61335862
-2.88856732,2.37723186
0.71630305,-0.91482657
-2.59733821,2.4154086
-3.57359304,1.80112629
-2.24004406,2.59190101
-2.49533652,0.48602417
0.24996077,-0.07445247
0.64482193,-0.34956067
-3.79680775,4.32731629
-2.70613175,2.36090109
-3.33946701,3.4418633
-2.48892358,2.17867037
1.06860956,-0.4865922
1.63472725,-2.15344001
-2.99154744,3.301702
-3.3317019,1.4294573
1.86566281,-2.35445405
0.77069626,-0.62212721
-2.27080288,2.29464063
1.56431188,-1.36008302
-1.33416233,0.85627118
-2.01972315,-0.39585888
-2.65483711,2.2446204
-3.90849532,1.87333518
-3.0721989,3.08039668
-3.5314797,3.91052174
-3.22464017,3.03964187
-3.3708285,3.39166344
0.63647254,-1.00806074
2.16633236,-2.18729254
1.77494213,-1.68280734
-2.51286971,2.370603
0.59354175,-0.1932016
1.34500195,-1.43550601
-3.611718,2.10729892
-1.12177664,0.47282463
-3.01649964,0.59371613
0.56526293,-0.1489404
-2.89531054,2.87978119
-1.82088951,1.36221483
-2.20364396,-0.3217649
0.3786818,-0.72257625
0.68044193,-0.19944914
-3.29796834,3.61941593
2.18633457,-2.76600605
-3.31093566,0.52817899
1.68453152,-1.91643245
-2.30085277,-0.00137670342
-3.12460419,0.82445852
2.7754649,-3.00402824
1.0088572,-1.18759014
-3.63906545,4.05011184
-3.14895875,3.44423249
-2.61071883,2.17645015
-3.42331594,1.37817655
-3.96804159,1.38730915
-2.40851344,1.90729639
-2.44892035,2.5191508
-2.74688676,0.47608773
-2.22783933,1.7350548
0.70978651,-0.82829787
-0.32577033,0.94877116
-3.31733096,1.67818192
-2.91265251,3.06623159
-3.12176044,1.09860274
-2.43540426,-0.22552741
-3.41914575,1.78965222
-2.59862521,0.02112385
-2.91752924,3.45994921
-1.84564072,-0.01642391
-3.11512677,0.67571608
0.75094615,-0.47290628
-2.66758436,2.62883841
-1.9580237,-1.14166211
-2.51217221,3.00735963
-3.13541176,0.69241684
0.82057042,-0.35987663
-2.46833649,-1.05656152
-4.97469834,3.34146451
0.33932152,-0.15401368
2.01396736,-1.79009602
0.85068352,-0.74902099
1.73567231,-1.7779657
-2.79453724,3.29800084
1.41725983,-1.98743645
-3.53611417,1.71140679
-2.36213217,1.80435685
-4.33861866,2.94399223
-1.98064905,1.9130281
1.48453911,-1.12797891
-3.75452705,1.78033385
-3.59848579,1.36642106
-3.55986599,2.42800439
-3.38856366,3.47764271
-2.52242257,-0.58188755
-1.89682556,-0.53949687
-3.13213686,3.37476434
-2.37461518,2.57380252
1.08947755,-0.93228894
1.34545211,-1.02472733
0.74637259,-0.14685953
-2.27121074,2.1499559
-3.97694886,2.74557548
-2.65551493,2.06032457
-3.68292705,4.225994
-2.80668152,0.45533346
0.56172696,-0.75114228
1.02813284,-0.78113936
-3.3501624,1.71598124
-3.4487857,3.79670192
-5.70080235,4.47200409
0.01949977,0.78768918
3.04090264,-3.77653216
-2.82638622,2.73058689
-2.4094961,-0.21844189
-2.94656645,0.5533477
0.25917035,0.50915692
1.21644274,-0.99620241
0.99080223,-1.42314585
0.44922444,-0.37474357
-4.4687693,5.37273354
-3.71722227,4.46820679
0.43722993,0.15389613
-2.24187047,1.97549223
0.50963569,-0.11578415
-2.93902902,3.19980847
-3.02048127,0.95761775
-2.40079415,3.12789561
1.45582903,-1.67594257
-2.99827532,3.25057373
0.58917458,-0.38445011
-2.59401743,2.45108334
-3.06730693,3.34253006
-3.90888146,1.57245838
-4.363595,2.12613996
-3.32124516,0.82913459
0.12105075,-0.07717491
-1.96412253,2.12640745
-1.17245346,0.69909737
1.72278144,-2.01622337
-2.48594923,-0.04554323
0.4239362,0.10672985
-2.27266358,1.88478385
-2.78788047,0.12721496
0.03903957,0.41615498
-1.50220446,1.24858762
0.71340354,-0.43364232
-2.80145168,0.3784708
-3.3640743,1.25918657
1.15176934,-1.50117676
-3.225121,0.61464802
-1.7309521,1.29646562
-1.7580808,1.76872938
-3.39654262,4.3010508
1.09592563,-1.12946024
0.36416442,0.71521592
1.34088605,-1.06534618
0.70578465,-0.44268761
1.14316835,-1.52268759
2.01587922,-2.03721809
1.10764783,-1.11970113
-3.47346737,1.72702366
-2.23721935,0.29336268
-3.67847617,1.7725293
-4.20647702,2.4132381
-2.90382018,0.51533837
0.72609359,-0.77220301
0.25309851,0.14366505
0.0268786,0.48771758
0.77298625,-0.90782791
2.4036904,-2.54868172
-2.25804818,2.44811482
-3.26056299,0.81380693
-1.66099996,0.9688816
-1.10617686,0.85969446
1.03762241,-1.12093008
-4.27698076,2.29319967
1.08936715,-1.55673992
-3.54465234,1.94947875
-3.52867461,1.49982691
-2.03767042,1.57721661
-2.98280304,3.00583235
-2.28913023,-0.42469652
1.52994054,-1.70771094
-3.86382308,1.70403304
-3.25811027,1.41463719
-2.44087733,2.68524124
1.76646693,-2.14086768
-3.36253656,1.07986819
1.53599429,-1.17400834
-3.77427197,3.83868879
-2.91494685,0.24076846
-4.69254859,4.54487189
-4.25825841,5.12098353
-3.84117734,4.07869329
1.60415149,-1.4197273
-4.14075093,2.06624332
1.78528083,-1.4204764
-2.25034242,-0.37757721
-2.16494734,-0.51842967
-2.33959524,2.09523474
-2.02418601,2.06860138
0.74295737,-0.24468811
-3.18947983,3.19774716
0.05805786,0.93729682
-2.80533843,-0.44422335
-3.35683057,1.34846905
1.13285599,-0.6865286
-3.0646856,0.91067575
1.3990272,-1.49140751
-2.10629073,1.32461014
1.65147707,-1.45647341
0.82729011,-0.57657295
-3.66693929,1.41207816
-2.818217,0.601476
2.54570105,-2.84579031
-2.00955367,1.47204228
0.18098594,0.90117895
0.37425878,0.27385736
0.57685276,-0.0867669
-2.58098198,2.86906023
-2.83516155,3.65182945
-3.50988069,3.75114008
-3.52344847,1.38029238
0.90420171,-0.67238464
0.48996358,-0.54983838
1.12507144,-1.13633705
-3.96058695,2.53877655
-1.63061457,1.61691374
-2.22827657,1.59281007
-2.53637643,3.00272347
1.04402725,-1.17184217
-3.55351783,3.47126089
-2.68820279,2.68350689
-3.59068011,4.46477467
-3.67610303,1.44169003
-4.55694772,2.68103641
-3.2107983,3.06335201
-2.72181587,2.80080661
-2.84405284,0.05338652
-2.4085856,1.87253558
-2.99504362,1.15123321
-4.67241172,3.16246072
-3.8607075,3.60623031
-3.49851494,3.39776441
-4.83572156,5.34571592
1.52096493,-1.3340434
-2.82167996,3.26238708
-3.44285868,1.26808628
-2.35099397,2.2879657
-3.47991978,1.59611152
-2.61312324,0.36162556
-0.16243797,1.15272221
-3.35283804,0.80731368
-3.05302807,0.79065358
-2.66770165,2.92097202
0.46611641,-0.22386552
2.03815,-2.45232645
1.63771952,-2.22907481
-3.35481155,1.55626753
-3.16905195,3.5960704
1.37583111,-1.70441463
-2.92041352,2.96815564
-1.57377756,1.43874749
-3.33300334,1.28542724
-2.63058044,0.26718882
1.55766859,-1.80322034
-1.70689204,-0.76042582
1.23796492,-0.70998528
-3.68078898,1.5730648
-1.88571253,-0.51976093
-0.98008271,0.83690707
1.20822587,-1.00303222
-2.02463507,2.03859455
-3.13724526,0.63331371
-2.78447647,2.5744319
0.60546692,-0.41612919
1.32021793,-1.7555069
0.89441041,-0.84619612
-1.9240616,1.80813397
-2.59250325,2.76930498
1.76912088,-2.1984452
